Park ID,AverageRating
M071-ZN10,0.13636363636363635
M071-ZN11,0.0
M071-ZN16,0.08333333333333333
M071-ZN17,0.11538461538461539
M071-ZN14,0.2
QZ108,0.0
X022,0.045454545454545456
X023,0.05
M071-ZN18,0.05808080808080809
QZ104,0.0
QZ451,0.05555555555555555
QZ102,0.0
QZ453,0.14285714285714285
QZ452,0.0
Q133B,0.0
QZ52,0.125
QZ672,0.0
X010-10,0.0
M028-ZN01A,0.08333333333333333
QZ53,0.0
M188A,0.0
BZ114,0.0
M010-ZN18&19,0.08333333333333333
BZ110,0.0
X150I,0.08333333333333333
X150H,0.0
BZ97,0.0
BZ96,0.0
X150L,0.3
BZ99,0.1111111111111111
BZ98,0.0
X150G,0.0
X150E,0.08333333333333333
QZ50,0.0
RZ62,0.0
B378,0.2
B379,0.15000000000000002
RZ63,0.0
B375,0.08333333333333333
B376,0.1
B377,0.18181818181818182
RZ238,0.0
RZ239,0.0
R065-ZN10A,0.0909090909090909
R065-ZN10B,0.16287878787878787
M010-164,0.03333333333333333
B233,0.125
R017-ZN01,0.038461538461538464
B257,0.125
RZ64,0.0
Q257,0.07142857142857142
M010-151,0.1111111111111111
RZ68,0.0625
Q445-01,0.0
RZ69,0.0
X011-ZN02,0.0
X011-ZN01,0.125
B110,0.038461538461538464
B111,0.025641025641025644
M029-ZN06,0.0909090909090909
B114,0.0909090909090909
B115,0.1111111111111111
B116,0.0
B117,0.0
B288,0.0
B289,0.0
MZ282,0.045454545454545456
Q396,0.07692307692307693
MZ240,0.0
B282,0.0909090909090909
B283,0.041666666666666664
B284,0.05555555555555555
B285,0.2601010101010101
B286,0.0909090909090909
B287,0.09090909090909091
BZ247,0.0
BZ246,0.25
BZ245,0.0
BZ244,0.13392857142857142
BZ243,0.0
BZ242,0.0
BZ241,0.2857142857142857
BZ240,0.125
B073-ZN27,0.16666666666666666
BZ248,0.0
RT04,0.0
X010A,0.1111111111111111
B245,0.20833333333333331
B024,0.1111111111111111
B025,0.08158508158508158
B026,0.16666666666666666
B027,0.0
B021,0.19871794871794873
B022,0.08333333333333333
B023,0.041666666666666664
B240,0.0
XZ269,0.0
XZ268,0.125
Q018,0.0
Q019,0.0
B018-01,0.1
XZ262,0.0
XZ261,0.0
Q017,0.05555555555555555
XZ267,0.0
Q011,0.08333333333333333
XZ265,0.0
Q013,0.20833333333333331
Q491,0.0
Q492,0.025641025641025644
Q494,0.0
M071-ZN19,0.0
Q157,0.0
Q151,0.16666666666666666
R106-ZN03,0.10512820512820513
R106-ZN02,0.09356060606060605
R106-ZN01,0.2222222222222222
M036,0.0
M034,0.0
M035,0.05
B251-ZN02,0.07692307692307693
B251-ZN03,0.08333333333333333
M030,0.1
M089-01,0.045454545454545456
Q099-ZN21,0.05
Q099-ZN20,0.08333333333333333
Q099-ZN23,0.027777777777777776
Q099-ZN22,0.06060606060606061
Q099-ZN25,0.08333333333333333
Q099-ZN24,0.045454545454545456
M038,0.07692307692307693
Q099-ZN26,0.05
Q128,0.05555555555555555
Q129,0.07692307692307693
X009,0.125
Q120,0.041666666666666664
Q121,0.07692307692307693
Q122,0.125
Q123,0.15151515151515152
Q124,0.0
Q126,0.030303030303030304
Q127,0.23076923076923078
MZ130,0.1111111111111111
M029-ZN03,0.15000000000000002
M058-01,0.05555555555555555
M058-06,0.15000000000000002
M058-07,0.0
M101,0.0
Q231,0.0
Q232,0.0
M105,0.23093573093573094
B080-01,0.15000000000000002
Q099-ZN12,0.0
MZ49,0.0
MZ48,0.0
B192A,0.125
MZ45,0.0
MZ47,0.0
MZ46,0.0
M099-01,0.06060606060606061
MZ43,0.0
MZ42,0.0
M071-36,0.05
M072-ZN28,0.0
M072-ZN29,0.045454545454545456
M072-ZN26,0.16666666666666666
M072-ZN27,0.3181818181818182
M071-34,0.0
M245,0.25
M244,0.09090909090909091
M247,0.1
M246,0.05
M241,0.041666666666666664
M240,0.08333333333333333
M243,0.045454545454545456
M242,0.0
R073,0.05128205128205129
X005,0.0
M249,0.08333333333333333
Q121-02,0.05
M010-ZN26,0.0
M010-ZN27,0.041666666666666664
B111A,0.0
M010-ZN20,0.15384615384615385
M010-ZN21,0.041666666666666664
M071-31,0.15000000000000002
M010-ZN28,0.0
M010-ZN29,0.08888888888888889
B065-ZN10,0.06666666666666667
B073-ZN19,0.0909090909090909
B073-ZN18,0.2
BZ195,0.0
B073-ZN13,0.08333333333333333
B073-ZN12,0.17857142857142855
B073-ZN11,0.08333333333333333
B073-ZN10,0.08333333333333333
B073-ZN17,0.125
Q012-01,0.045454545454545456
B073-ZN15,0.0
M037-05B,0.0
X041,0.08333333333333333
X043,0.0
B073-ZN28,0.11538461538461539
RZ012A,0.0
RZ012C,0.0
RZ012B,0.0
RZ012E,0.0
RZ012D,0.0
Q020-ZN06,0.08333333333333333
Q020-ZN05,0.15151515151515152
B018-ZN04,0.21212121212121213
B018-ZN03,0.047619047619047616
B018-ZN02,0.03333333333333333
B018-ZN01,0.23076923076923078
X141,0.11538461538461539
X146,0.0
R045-01,0.05128205128205129
X049,0.0
XZ344,0.0625
RZ159,0.0
RZ158,0.0
XZ345,0.0
R083,0.1875
R080,0.05
RZ157,0.0
RZ156,0.0
RZ155,0.0
R085,0.18181818181818182
B144,0.045454545454545456
XZ341,0.0
X034,0.19230769230769232
X037,0.0
X036,0.0
X031,0.0
B141,0.23076923076923078
X032,0.05555555555555555
QZ682,0.0
B140,0.05555555555555555
X010A-01,0.0
X038,0.4
X010A-02,0.030303030303030304
QZ118,0.2
B060,0.25
M071-ZN25,0.08333333333333333
M071-ZN24,0.1611111111111111
M071-ZN23,0.041666666666666664
M071-ZN22,0.09999999999999999
M071-ZN21,0.0
M071-ZN20,0.08333333333333333
QZ110,0.0
QZ111,0.0
QZ112,0.0
QZ113,0.0
QZ114,0.125
QZ443,0.125
QZ116,0.0
QZ117,0.0
QZ666,0.0
M105-02,0.0
M105-01,0.06666666666666667
QZ665,0.0
QZ660,0.0
M105-04,0.2
M105-08,0.09090909090909091
QZ668,0.0
QZ669,0.14285714285714285
B125-01,0.2916666666666667
B052-01,0.0
B088-02,0.10555555555555556
B088-03,0.06060606060606061
BZ100,0.1111111111111111
X123,0.07692307692307693
BZ102,0.0
BZ103,0.0
BZ104,0.0
BZ105,0.0
BZ106,0.0
X122,0.11538461538461539
X121,0.125
QZ208,0.0
QZ209,0.0
RZ207,0.0
RZ205,0.0
X034-ZN02,0.0
B367,0.13636363636363635
B058-ZN02,0.07326007326007326
B058-ZN01,0.125
B364,0.027777777777777776
B363,0.025641025641025644
B362,0.08333333333333333
B361,0.08333333333333333
B360,0.1111111111111111
BZ44,0.0
BZ45,0.125
BZ46,0.0
BZ47,0.125
BZ40,0.0
BZ42,0.125
BZ43,0.0
BZ48,0.0
BZ49,0.0
QZ656,0.0
Q458-ZN01,0.09090909090909091
Q458-ZN02,0.09090909090909091
XZ308,0.0
XZ309,0.0
B109,0.12820512820512822
QZ658,0.0
Q089B-01,0.045454545454545456
B102,0.125
B100,0.25
B107,0.0
M010-059,0.0
B105,0.2727272727272727
XZ307,0.0
B298,0.2272727272727273
B293,0.08333333333333333
B292,0.05555555555555555
B291,0.2916666666666667
B290,0.1
B297,0.08012820512820512
B296,0.08333333333333333
B295,0.08712121212121213
B294,0.08333333333333333
BZ250,0.0
BZ251,0.0
BZ253,0.0
BZ254,0.0
BZ255,0.0
BZ256,0.0
BZ257,0.0
BZ258,0.0
BZ259,0.0
R065-01,0.0
B126-01,0.1111111111111111
R065-02,0.0
XZ274,0.125
XZ275,0.0
B035,0.03333333333333333
XZ277,0.0
XZ270,0.0
Q341D,0.07407407407407407
XZ273,0.125
B099,0.08333333333333333
XZ278,0.0
B038,0.18181818181818182
Q027-02,0.07692307692307693
Q007,0.17948717948717952
Q006,0.07692307692307693
Q003,0.0
Q002,0.12820512820512822
BZ355,0.0
X002-14,0.0
BZ354,0.0
B223QA,0.0
B223QB,0.1
B223QC,0.1
M071-ZN08,0.0
Q483,0.09090909090909091
X148L1,0.05
BZ351,0.0
BZ495,0.0
XZ47,0.125
B169-ZN02B,0.06666666666666667
B169-ZN02A,0.041666666666666664
XZ44,0.0
M021,0.1111111111111111
M020,0.0
M023,0.05
M022,0.12820512820512822
M025,0.0
MZ120,0.1111111111111111
M027,0.06060606060606061
MZ122,0.0
MZ129,0.0
MZ128,0.0
B036,0.0
BZ217,0.0
Q133,0.05555555555555555
B223R,0.041666666666666664
Q131,0.07142857142857142
Q137,0.1111111111111111
Q136,0.08333333333333333
Q134,0.08333333333333333
M098-ZN01,0.07692307692307693
M098-ZN02,0.11538461538461539
XZ120,0.0625
M051,0.0
MZ136,0.0
MZ230,0.1111111111111111
XZ124,0.0
Q225,0.0
Q224,0.0
Q223,0.3
Q222,0.0
Q221,0.08333333333333333
X010-ZN05,0.19444444444444445
X010-ZN04,0.2916666666666667
X010-ZN07,0.125
X010-ZN06,0.15000000000000002
X010-ZN01,0.08333333333333333
M110,0.125
M113,0.041666666666666664
X010-ZN02,0.25
MZ30,0.0
MZ31,0.1111111111111111
MZ32,0.14285714285714285
MZ33,0.0
MZ34,0.0
MZ35,0.0
MZ36,0.0
B129-01,0.03333333333333333
M010-ZN37,0.15555555555555556
Q448-ZN03,0.15384615384615385
M230,0.13888888888888887
M231,0.07407407407407407
M233,0.08333333333333333
M234,0.041666666666666664
M235,0.125
M236,0.08333333333333333
M237,0.16666666666666666
M238,0.08333333333333333
M239,0.125
M010-ZN17,0.09090909090909091
M010-ZN16,0.0
M010-ZN15,0.045454545454545456
M010-ZN14,0.08712121212121213
B247-01,0.2159090909090909
B073-ZN08,0.18181818181818182
B073-ZN09,0.045454545454545456
B073-ZN04,0.0
MZ118,0.05555555555555555
B073-ZN06,0.0909090909090909
B073-ZN07,0.05
B073-ZN01,0.1111111111111111
B073-ZN02,0.09090909090909091
MZ119,0.0
M144-01,0.09090909090909091
B219,0.23076923076923078
M010-ZN39,0.09090909090909091
B073-02,0.05555555555555555
M010-ZN38,0.0
XZ28,0.0
Q126-01,0.030303030303030304
X193,0.20833333333333334
X190,0.08333333333333333
XZ29,0.0
X196,0.0
X197,0.15757575757575756
X194,0.08333333333333333
B065-ZN08,0.2333333333333333
RZ211,0.14285714285714285
Q099-ZN09,0.08333333333333333
M200A,0.0
B065-ZN06,0.15
B065-ZN05,0.25
X040,0.16666666666666666
X008-03,0.0
X042,0.05
X008-01,0.03333333333333333
X044,0.25
QZ29,0.125
X047,0.3076923076923077
M071-ZN30,0.0
M071-ZN31,0.0
M071-ZN32,0.08838383838383838
Q458-01,0.0
X286,0.09090909090909091
X287,0.041666666666666664
X284,0.08333333333333333
X282,0.12121212121212122
X283,0.125
X280,0.0
X281,0.0
QZ473,0.0
QZ471,0.07142857142857142
QZ470,0.0
X288,0.030303030303030304
X289,0.045454545454545456
QZ653,0.0
QZ657,0.0
BZ51,0.0
X142-ZN01,0.15151515151515152
QZ659,0.0
X142-ZN02,0.0
QZ301,0.0
QZ300,0.0
QZ303,0.0
QZ302,0.0
R145,0.08333333333333333
R144,0.1
R140,0.13636363636363635
Q190,0.125
X092-ZN08,0.07692307692307693
X187-02,0.0
Q300-ZN01,0.13888888888888887
Q300-ZN02,0.12820512820512822
Q300-ZN03,0.15384615384615385
R095,0.0
R097,0.05
RZ147,0.0
QZ275,0.0
R090,0.027777777777777776
QZ276,0.0
BZ58,0.0
R099,0.05555555555555555
B358,0.20833333333333331
B359,0.13888888888888887
RZ218,0.07142857142857142
RZ219,0.0
X030-99,0.03333333333333333
B352,0.13888888888888887
B353,0.09090909090909091
B350,0.25757575757575757
RZ217,0.0
B356,0.0
B357,0.13888888888888887
BZ391,0.0
BZ390,0.125
BZ55,0.0
BZ54,0.0
BZ53,0.0
BZ52,0.0
XZ88,0.0
XZ89,0.0
XZ86,0.16666666666666666
X187-01,0.08333333333333333
XZ84,0.0
XZ85,0.0
XZ82,0.0
XZ83,0.0
XZ80,0.0
XZ81,0.0
Q447,0.125
QZ598,0.14285714285714285
QZ448,0.0
B251-08,0.05
B169-ZN05A,0.125
B251-04,0.1
MZ464,0.0
M010-048,0.06060606060606061
MZ268,0.125
MZ269,0.0
MZ267,0.125
MZ264,0.0
MZ265,0.0
MZ262,0.1111111111111111
MZ260,0.0
MZ261,0.3333333333333333
B033,0.0
B002,0.030303030303030304
B003,0.0
XZ203,0.0
B001,0.041666666666666664
B006,0.0
B007,0.4285714285714286
XZ207,0.14285714285714285
XZ206,0.0
R046-06,0.2
XZ208,0.0
B008,0.13034188034188035
R022-ZN02,0.07905982905982906
RZ46,0.0625
R022-ZN01,0.08333333333333333
QZ447,0.0
Q038,0.030303030303030304
RZ47,0.0
B073-09,0.05
Q032,0.0
Q033,0.0
Q030,0.10000000000000002
Q031,0.23076923076923078
Q037,0.0
Q034,0.09090909090909091
Q035,0.125
RZ43,0.0
XZ64,0.0
B137,0.08333333333333333
XZ66,0.0
B135,0.03333333333333333
B132,0.1111111111111111
B130,0.16666666666666666
B131,0.0
Q010A-ZN01,0.0
Q010A-ZN02,0.09090909090909091
B139,0.22727272727272727
X104-03,0.06666666666666667
RZ48,0.0
X104-02,0.0
X258,0.125
Q106,0.19444444444444442
Q107,0.07692307692307693
Q104,0.12820512820512822
Q105,0.08333333333333333
MZ132,0.0
Q103,0.11538461538461539
Q100,0.05555555555555555
Q099-ZN08,0.11538461538461539
Q099-ZN07,0.1111111111111111
Q099-ZN06,0.12121212121212122
Q099-ZN05,0.045454545454545456
Q099-ZN03,0.0
Q099-ZN02,0.05
Q099-ZN01,0.18181818181818182
X092-ZN21,0.05128205128205129
X092-ZN20,0.0
X092-ZN22,0.1
Q015-09,0.0
Q015-08,0.06060606060606061
Q015-05,0.030303030303030304
XZ99,0.0
Q015-03,0.027777777777777776
Q015-02,0.0
XZ191,0.0
XZ190,0.0
XZ195,0.14285714285714285
XZ197,0.0
M107-ZN07,0.07692307692307693
M107-ZN06,0.05128205128205129
M107-ZN05,0.16801346801346803
Q393I,0.03333333333333333
Q393H,0.0
Q393E,0.0
Q393D,0.05555555555555555
Q393G,0.0
Q393F,0.0
Q393A,0.0
Q393C,0.07407407407407407
M107-ZN08,0.16025641025641024
Q173,0.05555555555555555
Q358,0.125
Q024-ZN03,0.13636363636363635
Q024-ZN02,0.1581196581196581
Q024-ZN01,0.05128205128205129
Q211,0.041666666666666664
X101A,0.09090909090909091
Q024-ZN06,0.05
Q024-ZN05,0.06666666666666667
Q024-ZN04,0.14285714285714285
M160,0.08333333333333333
M161,0.05555555555555555
Q218,0.16666666666666666
XZ311,0.0
M164,0.16666666666666666
M165,0.10256410256410257
X010-ZN10,0.08333333333333333
R106-01,0.06060606060606061
MZ29,0.0
B223PD,0.045454545454545456
B223PC,0.06060606060606061
B223PB,0.0
B223PA,0.1
MZ23,0.0
MZ22,0.0
MZ21,0.1
MZ20,0.0
MZ27,0.037037037037037035
MZ25,0.05
MZ24,0.0
M286-01,0.0
QZ591,0.0
R065-ZN09,0.08712121212121213
R065-ZN08,0.13333333333333333
R065-ZN07,0.05128205128205129
R065-ZN06,0.1818181818181818
R065-ZN05,0.09090909090909091
R065-ZN04,0.14814814814814814
R065-ZN03,0.05555555555555555
R065-ZN02,0.0
R065-ZN01,0.045454545454545456
R031-ZN01,0.0909090909090909
M223,0.17948717948717952
M222,0.05
M221,0.06666666666666667
M220,0.23076923076923078
M010-ZN08,0.041666666666666664
Q009-01,0.06060606060606061
M225,0.08333333333333333
M224,0.125
M010-ZN05,0.0
M229,0.125
M010-ZN07,0.08333333333333333
M203C,0.09090909090909091
M010-ZN01,0.09090909090909091
M203A,0.1
M010-ZN03,0.027777777777777776
B113A,0.16666666666666666
B113B,0.13333333333333333
B113C,0.18181818181818182
B113D,0.0
Q213,0.0
B387,0.05555555555555555
M081-ZN02,0.045454545454545456
M081-ZN01,0.0
B182,0.0
QZ95,0.0
B180,0.0
B386,0.125
RZ160,0.0
X033-ZN04,0.18181818181818182
X033-ZN02,0.0
X033-ZN03,0.5454545454545454
X033-ZN01,0.36363636363636365
X191A,0.11538461538461539
M355,0.0
B184,0.05555555555555555
XZ229,0.0
Q371-01,0.16666666666666666
Q300A-ZN04,0.0
Q300A-ZN01,0.045454545454545456
Q300A-ZN02,0.09166666666666667
Q300A-ZN03,0.09090909090909091
X185,0.125
X013-02o,0.2222222222222222
X186,0.33333333333333337
X180,0.15000000000000002
X183,0.0
X182,0.08012820512820512
B166C-ZN01,0.09545454545454546
B166C-ZN02,0.041666666666666664
M283-ZN01,0.07692307692307693
X053,0.0
X052,0.07142857142857142
X051,0.4
QZ467,0.0
X057,0.1111111111111111
X056,0.11574074074074074
X055,0.08333333333333333
B212,0.027777777777777776
X059,0.0
X058,0.1
QZ468,0.0
QZ469,0.0
X291,0.0909090909090909
X292,0.125
X295,0.16666666666666666
B431-01,0.041666666666666664
X299,0.038461538461538464
Q004-ZN03,0.21212121212121213
Q004-ZN02,0.08333333333333333
Q210,0.11538461538461539
QZ318,0.05
QZ319,0.0
QZ644,0.0
QZ317,0.0
QZ516,0.0
QZ643,0.0
M360-ZN02,0.0
Q015-ZN08,0.325
QZ46A,0.0
XZ93,0.0
XZ56A,0.0
XZ56B,0.0625
M095-ZN07,0.0909090909090909
M095-ZN06,0.08712121212121213
M095-ZN05,0.09545454545454546
M095-ZN04,0.05
M095-ZN03,0.045454545454545456
M095-ZN02,0.13333333333333333
M095-ZN01,0.05
QZ583,0.0
M095-ZN08,0.125
RZ130,0.14285714285714285
RZ133,0.05555555555555555
RZ134,0.0
X148D1,0.0
M077-03,0.045454545454545456
M077-02,0.15000000000000002
B166B,0.16666666666666666
RZ269,0.0
XZ201,0.0
RZ261,0.0
Q015-ZN07,0.1111111111111111
RZ263,0.0
RZ262,0.0
RZ267,0.0
B166E,0.07142857142857142
BZ62,0.0
BZ63,0.0
BZ60,0.0
BZ61,0.1875
BZ66,0.0
BZ67,0.0
BZ64,0.0
BZ65,0.0
XZ91,0.0
XZ205,0.0
BZ68,0.125
BZ69,0.125
XZ95,0.0
XZ94,0.0
XZ97,0.0
XZ204,0.0
R087,0.05555555555555555
X028,0.17857142857142855
XZ209,0.0
X029,0.125
M071-ZN15,0.09393939393939395
B073-20,0.045454545454545456
X196-02,0.045454545454545456
QZ455,0.0625
MZ259,0.0
MZ258,0.0625
Q099-54,0.0625
Q099-55,0.11805555555555555
B032-01,0.18181818181818182
MZ252,0.0
MZ251,0.0
B032-02,0.15000000000000002
MZ257,0.0
X020,0.041666666666666664
MZ255,0.0
MZ254,0.0
X118-01,0.0
X118-02,0.0
X021,0.041666666666666664
Q302,0.125
Q048-01,0.0
X026,0.041666666666666664
Q303,0.16666666666666666
XZ96,0.0
B345,0.08333333333333333
B347,0.16666666666666666
B346,0.13030303030303034
R135-01,0.06666666666666667
B343,0.08333333333333333
B342,0.13636363636363635
R016-ZN01,0.0
Q015-22,0.0
Q162J01,0.0
B349,0.2916666666666667
B348,0.0
Q025,0.07407407407407407
XZ213,0.0
XZ210,0.0
Q026,0.20512820512820515
B019,0.125
XZ217,0.0
XZ214,0.0
Q022,0.08333333333333333
XZ218,0.0
XZ219,0.0
Q029,0.0
Q028,0.25
B012,0.038461538461538464
R016-01,0.0
M056-ZN02,0.0909090909090909
M056-ZN03,0.2727272727272727
M056-ZN01,0.19230769230769232
M056-ZN04,0.20833333333333331
M056-ZN05,0.13636363636363635
XZ227,0.0
B157,0.041666666666666664
X118-ZN02,0.045454545454545456
X118-ZN03,0.11538461538461539
X118-ZN01,0.041666666666666664
X118-ZN06,0.125
M047-03,0.15000000000000002
X118-ZN04,0.0
M047-01,0.25
B121,0.05555555555555555
XZ76,0.0
B123,0.0
XZ74,0.0
B124,0.16666666666666666
B127,0.0
XZ70,0.0
B128,0.20833333333333334
XZ79,0.0
QZ454,0.0625
B169-ZN04A,0.0
B169-ZN04B,0.0909090909090909
MZ103,0.1875
MZ102,0.125
MZ101,0.14285714285714285
MZ100,0.0
Q099-ZN14,0.13675213675213674
MZ106,0.0
MZ105,0.0
MZ104,0.0
Q099-ZN18,0.07142857142857142
Q118,0.05555555555555555
MZ109,0.0
MZ108,0.0
QZ39,0.125
QZ34,0.0
Q015-10,0.0909090909090909
QZ37,0.0
X003-ZN01,0.18181818181818182
QZ31,0.0
QZ32,0.0
QZ33,0.0
XZ182,0.0
XZ183,0.0
XZ181,0.0
XZ186,0.0
XZ187,0.125
XZ188,0.0
XZ189,0.0
QZ286,0.0
MZ14,0.0
M178,0.1
Q209,0.0
Q208,0.0
MZ10,0.125
M172,0.0
Q207,0.045454545454545456
Q206,0.0
M177,0.0
Q203,0.0
XZ67,0.0
B090,0.16666666666666666
XZ60,0.0
BZ233,0.0
R065-ZN11,0.037037037037037035
BZ230,0.0
B245-02,0.0
B093,0.05555555555555555
M218,0.22727272727272727
M219,0.041666666666666664
M216,0.28632478632478636
M217,0.2916666666666667
M214,0.06060606060606061
M215,0.08333333333333333
M212,0.0
M213,0.1818181818181818
X046-ZN01,0.07692307692307693
XZ69,0.0
M194,0.19230769230769232
X002-ZN05A,0.1818181818181818
X002-ZN05B,0.11538461538461539
Q031A,0.2272727272727273
QZ600,0.0
QZ353,0.125
QZ350,0.0
Q300-02,0.05
Q300-03,0.12878787878787878
Q300-06,0.18181818181818182
Q300-04,0.0
Q300-05,0.038461538461538464
R022-04,0.125
M052-02,0.0
QZ355,0.0
B169-ZN06A,0.225
X039-02,0.0
X039-01,0.027777777777777776
M279,0.0625
QZ411,0.0625
QZ410,0.0
QZ412,0.0
X068,0.09090909090909091
X069,0.0625
X067,0.05555555555555555
X064,0.1111111111111111
X065,0.0
X062,0.0
MZ134,0.0
X060,0.0
X061,0.1
Q457,0.09090909090909091
X268,0.09090909090909091
X269,0.25
X264,0.0
Q450,0.16666666666666666
X266,0.16666666666666666
X267,0.18181818181818182
X260,0.07692307692307693
X261,0.25
X262,0.0
MZ133,0.1111111111111111
X084,0.05555555555555555
X085,0.125
X086,0.0
X087,0.25
X080,0.2159090909090909
X081,0.2
X082,0.1111111111111111
X004-01,0.15000000000000002
QZ631,0.0
MZ131,0.05
QZ325,0.0
Q086-01,0.0909090909090909
R161,0.0625
B279,0.2727272727272727
XZ101,0.0
M028-03,0.030303030303030304
M028-02,0.045454545454545456
RZ122,0.0
X148C3,0.06666666666666667
RZ120,0.0
X148C1,0.1111111111111111
RZ126,0.0
X148C7,0.1111111111111111
RZ124,0.0
X148C5,0.18181818181818182
M116,0.08333333333333333
RZ128,0.0
RZ129,0.0
B278,0.0
QZ523,0.0
QZ522,0.0
B126-ZN05,0.0
B126-ZN04,0.09090909090909091
B126-ZN07,0.125
B126-ZN06,0.11538461538461539
B126-ZN01,0.09090909090909091
B372,0.14285714285714285
B126-ZN03,0.07692307692307693
B126-ZN02,0.041666666666666664
BZ75,0.0
BZ74,0.0
BZ77,0.0
BZ71,0.14285714285714285
BZ70,0.0
BZ73,0.0
B255J,0.25
Q345,0.11538461538461539
XZ293,0.0
Q015-07,0.030303030303030304
MZ244,0.0
MZ245,0.0
MZ246,0.0
MZ247,0.0
B248,0.08333333333333333
B249,0.05555555555555555
B096,0.18181818181818182
MZ243,0.14285714285714285
B244,0.20833333333333331
B073-10,0.05
B246,0.15384615384615385
B247,0.08333333333333333
MZ248,0.0
MZ249,0.0
B242,0.1
B243,0.13888888888888887
B169-ZN07A,0.10101010101010101
B169-ZN07B,0.1875
B169-ZN07C,0.0
BZ289,0.0
BZ288,0.0
BZ283,0.0
BZ282,0.0
BZ281,0.0
BZ280,0.0
BZ287,0.0
BZ286,0.0
BZ285,0.0
BZ284,0.0
B330,0.42424242424242425
B331,0.08333333333333333
B332,0.16666666666666666
B334,0.19444444444444442
B335,0.25
B337,0.08333333333333333
B338,0.1
B339,0.045454545454545456
M010-202,0.0
M010-207,0.0
Q051,0.10714285714285714
Q052,0.047619047619047616
Q053,0.0
Q448-ZN01A,0.125
Q055,0.0625
Q056,0.0
Q057,0.0
Q058,0.05555555555555555
Q059,0.1
B062,0.0
B063,0.09090909090909091
B052-03,0.23076923076923078
B052-02,0.4
B066,0.33333333333333337
XZ220,0.0
B073-ZN05,0.1
X149A,0.0625
XZ42,0.0
XZ43,0.0
XZ40,0.0
XZ41,0.0
XZ46,0.125
